baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PF3D7_0728600	402.943234772707	1.09281016413411	0.235153951798217	4.6472115640729	3.36452054681057e-06	4.15262291402543e-05
PF3D7_0104300	541.820533841589	1.09308955953879	0.238461346899176	4.58392764174464	4.56322204529935e-06	5.43993557211277e-05
PF3D7_0202400	413.047382346989	1.10187942703069	0.237011808313817	4.64904864812362	3.33469560787e-06	4.13830258222556e-05
PF3D7_1423000	289.966323001767	1.10194223977268	0.24172704394366	4.55862207966071	5.14903309981218e-06	5.99664316393511e-05
PF3D7_1323600	239.610786268973	1.10398223982251	0.263304579320257	4.19279544120553	2.7553788517538e-05	0.000274450235628636
PF3D7_1414600	103.740066685273	1.10537420505707	0.353777282773414	3.12449176044193	0.00178112510115214	0.00960792186393472
PF3D7_1246300	293.240893441026	1.10809382681964	0.242441022687207	4.57057066719803	4.86397864121317e-06	5.7382314255559e-05
PF3D7_1140900	104.28563240894	1.10883156225717	0.337086600479367	3.28945606464425	0.00100381226832297	0.00605486762645807
PF3D7_1474300	103.412732395914	1.11220382811887	0.341820925201804	3.25376168080478	0.00113887779153924	0.00663177298611694
PF3D7_1422800	175.980968504006	1.11305021243863	0.280225160857393	3.9719852743882	7.12761268772722e-05	0.000624973297831217
PF3D7_0214400	130.260568145869	1.11525682455405	0.309968582314747	3.59796730438184	0.000320713923415342	0.00230853033304673
PF3D7_1312800	97.4063521089108	1.11592741591471	0.344660764520526	3.2377558770495	0.00120473850227509	0.00696173317726905
PF3D7_0215800	186.6041671064	1.11726373103019	0.279039194491079	4.00396701641823	6.22890530912305e-05	0.000558974995205587
PF3D7_1350500	345.926214629519	1.11773156101232	0.232935388839623	4.79846178195739	1.59888808338143e-06	2.10497092020825e-05
PF3D7_1123600	151.729564591363	1.12193972390626	0.30432357181277	3.68666717869793	0.000227210198605036	0.00170859059944383
PF3D7_1448600	117.368750387296	1.12329213078265	0.356800868444835	3.14823261411519	0.0016426092314728	0.00898883268596322
PF3D7_1212900	218.538223209153	1.12671217849151	0.27538523794901	4.09140368918441	4.28770009879323e-05	0.000401540904097296
PF3D7_1107100	453.661299300212	1.1267313967029	0.226001859148753	4.98549614125649	6.18030128586245e-07	8.99709244884206e-06
PF3D7_1405100	106.050221419761	1.12923181043866	0.332168048975801	3.39957986302567	0.000674894672859724	0.00435422102859214
PF3D7_1302300	188.643603228279	1.13298238742227	0.277940260776555	4.07635217818662	4.57477150740341e-05	0.000424053309931149
PF3D7_0906600	454.512149300558	1.13376888364204	0.235563594309381	4.8130055366407	1.48677168581043e-06	1.98032756508826e-05
PF3D7_0504700	179.381680338383	1.13696390615399	0.277123836314436	4.10272866193996	4.08305994036254e-05	0.000385556304555648
PF3D7_1417200	344.360042886726	1.13828604517402	0.256901785913004	4.43082184551056	9.38746230661915e-06	0.000104761311539715
PF3D7_0422200	189.250748133629	1.13851886339268	0.342191686648848	3.32713770618574	0.000877430017675321	0.00541453474681075
PF3D7_1241900	193.613540088973	1.13991591256943	0.29275358670459	3.89377266185192	9.86971509033832e-05	0.000821030145427045
PF3D7_1032000	137.535268469143	1.14126536050741	0.307602297871782	3.71019777291497	0.00020709739790296	0.00157297053724957
PF3D7_1450000	101.664572574041	1.14332753161502	0.349151904652317	3.27458483365154	0.00105817361668225	0.00629086985205601
PF3D7_1450700	400.013399168695	1.1452207461617	0.228291728387966	5.01647937158491	5.26269239629299e-07	7.78604197523216e-06
PF3D7_1466400	498.546264224865	1.14596133220995	0.216642237061344	5.28964872111	1.22551499438176e-07	2.092589888903e-06
PF3D7_1425700	178.088664933986	1.14690381806773	0.294336172314862	3.89657787912267	9.75614450286442e-05	0.00081456632963254
PF3D7_1464000	426.230988541362	1.14903437216427	0.232574674346513	4.94049653253445	7.79238786632899e-07	1.10258647005814e-05
PF3D7_1201000	786.437426895244	1.15056211180991	0.23546154053568	4.88641206199685	1.02690162134877e-06	1.42200828175796e-05
PF3D7_0525800	150.915319719836	1.1538517888654	0.352342533835286	3.27480130288444	0.0010573631542201	0.00629086985205601
PF3D7_1314700	258.024568289584	1.15449137018484	0.262394899560568	4.39982397568802	1.08338721793945e-05	0.000118858568692778
PF3D7_1246600	115.737530116673	1.15957069635666	0.327430894757093	3.54142115152848	0.000397977786869852	0.00276393747394934
PF3D7_1307100	121.194302266375	1.16234805096525	0.362668670159259	3.20498611157901	0.00135068997781971	0.00769740762767521
PF3D7_0824900	133.401977706818	1.16656747520787	0.304033783052276	3.83696661435576	0.000124563398416818	0.00101391927528528
PF3D7_1449500	178.130103868047	1.1672593676287	0.284936624680837	4.09655785364964	4.19338726260151e-05	0.000393519936916034
PF3D7_0926500	139.199685706664	1.17463934422088	0.323589438142418	3.63002992608151	0.00028338836192395	0.00207557544645643
PF3D7_0423500	616.002795265447	1.17752549398003	0.23176191186297	5.08075500635433	3.75937703953974e-07	5.78816627579305e-06
PF3D7_1134700	227.257437509484	1.17871637121172	0.267041828575667	4.41397655752545	1.01488953432558e-05	0.000111613275179341
PF3D7_1340900	417.865817667476	1.18244272262882	0.232274321385598	5.09071650957855	3.5671300423633e-07	5.52966029092632e-06
PF3D7_0731300	344.026944653589	1.18499179143336	0.232533076665222	5.09601390231203	3.4687966503692e-07	5.3956419130058e-06
PF3D7_1211900	948.952254858004	1.18565297044424	0.214645542668327	5.52377168286379	3.31798579664709e-08	6.20176604459716e-07
PF3D7_0802600	212.393780411713	1.18769017311574	0.268825167985829	4.41807655888211	9.95831493671077e-06	0.00010978317097704
PF3D7_1431200	131.311516887133	1.19602077362974	0.313906368159876	3.81011949722726	0.000138899638366177	0.00111266694437244
PF3D7_1312600	329.270116699867	1.20105837100856	0.238849970072951	5.02850542807991	4.9431752320337e-07	7.38549404733457e-06
PF3D7_0304200	335.058122888864	1.20671463932958	0.273055899828617	4.41929524352697	9.90232903397958e-06	0.00010943157779157
PF3D7_1139300	179.447645816624	1.20678524685204	0.325772533933611	3.7043799619337	0.000211908425007722	0.0016014776478953
PF3D7_1201500	206.726535593932	1.20748841847505	0.271083491220735	4.45430451348227	8.4165574621805e-06	9.46237722604551e-05
PF3D7_0424000	122.119886071583	1.20916705473955	0.330803380165876	3.65524395226321	0.00025693753590223	0.0019100004714696
PF3D7_0810500	164.723524501443	1.21180499855026	0.33386067855727	3.62967272392453	0.000283780790895959	0.00207557544645643
PF3D7_0320800	627.624025947826	1.21916451602091	0.211628164305339	5.76088026857278	8.36763834041855e-09	1.72753697009914e-07
PF3D7_1222700	428.848988343459	1.22081985488256	0.244200176863025	4.99925868426923	5.75511490861144e-07	8.45946016663857e-06
PF3D7_1020800	94.7716559417836	1.22114769853847	0.345335312875379	3.53612171419938	0.00040604756858986	0.00280283899169475
PF3D7_1108000	444.666284120227	1.22178588923118	0.224656356415238	5.43846570258142	5.37413522086177e-08	9.72482955105744e-07
PF3D7_1310700	186.483090106653	1.22217330140724	0.316024933772567	3.86733188048635	0.000110032635177552	0.000907020379267591
PF3D7_1032700	216.845376021394	1.223264735742	0.265048636130473	4.6152462944191	3.92629411663151e-06	4.75552743406408e-05
PF3D7_1442400	119.489132348455	1.22431239616217	0.344358299620925	3.55534452780697	0.000377484111169646	0.00263369098760758
PF3D7_1458700	170.471957103258	1.22637958607445	0.283067971493301	4.33245619278222	1.47455009377651e-05	0.000157957701083323
PF3D7_0218200	101.22846414778	1.23068486181074	0.342845714210216	3.58961716831073	0.000331163955597839	0.00237479524711771
PF3D7_0216700	602.507252496217	1.23313476939042	0.210603439753525	5.85524515095095	4.76306891878677e-09	1.04511396275988e-07
PF3D7_1466800	115.634880784447	1.23501155489957	0.325697417847278	3.79189851446312	0.000149500009811803	0.00117886986903682
PF3D7_1468200	122.711029787192	1.23545695025716	0.316124674242387	3.90813198374349	9.3012493309104e-05	0.000782338415944353
PF3D7_0708300	107.513991525353	1.23796512969067	0.333356124525324	3.71364147412453	0.000204298170586394	0.00155691659530772
PF3D7_0916700	521.426386486172	1.23856793625133	0.217213750781971	5.70206965163336	1.18361442402549e-08	2.41075188965191e-07
PF3D7_1435700	879.797187851717	1.23884772964587	0.236883934427392	5.22976677435081	1.69724020361372e-07	2.82376007502326e-06
PF3D7_0902700	207.144028125869	1.24532772168376	0.265886371181805	4.68368392162621	2.81764394060578e-06	3.56482974323995e-05
PF3D7_0923500	127.826288646151	1.25029365769494	0.309615634067131	4.03821228686357	5.38601008763168e-05	0.000487315892789304
PF3D7_0407900	133.562439271749	1.26114114610919	0.308375792045817	4.08962434354059	4.32072392838047e-05	0.000403800989356052
PF3D7_1354300	368.915676192896	1.26283932484371	0.245849168015521	5.13664266199178	2.7969004756831e-07	4.42631427196956e-06
PF3D7_0508700	252.636903855505	1.26691114454671	0.255701106145059	4.95465648798558	7.24581823321996e-07	1.03818632224874e-05
PF3D7_1356600	112.623246668128	1.274076275041	0.332308957288061	3.83401123291591	0.000126070380453815	0.00102435003223833
PF3D7_0401600	255.65953032576	1.27711741499135	0.259951246309315	4.91291129826595	8.97338801403221e-07	1.25793606048563e-05
PF3D7_0925700	523.10881602528	1.27804782013867	0.218849776390094	5.83984064877718	5.22507751297119e-09	1.14097606076515e-07
PF3D7_0818900	32034.0641381055	1.27809803745836	0.187919140058054	6.80131910492733	1.03665510747341e-11	3.95671218331449e-10
PF3D7_1217700	288.185560321138	1.28122781987007	0.24462341191264	5.2375519164438	1.62720535680821e-07	2.74615497117968e-06
PF3D7_1114200	160.135788539313	1.28297253376734	0.296718700751459	4.32386813004416	1.53316962536713e-05	0.000162702253234054
PF3D7_1423600	317.275576289336	1.2934311019639	0.266526317079045	4.85292077772681	1.21656298397501e-06	1.65437996204027e-05
PF3D7_0109700	125.205621118207	1.29421193961993	0.316691326120302	4.08666683573232	4.37614831091737e-05	0.000407304623528416
PF3D7_1019300	190.114039091703	1.29714325690316	0.318413121101432	4.07377451160358	4.62572699018594e-05	0.000427903299173616
PF3D7_1408200	89.0881111783982	1.30242269450849	0.369720884159924	3.52271875976885	0.000427144365754289	0.00291742813421952
PF3D7_1371700	91.8227810211707	1.30930297960178	0.35554841368269	3.68248859850145	0.000230968200818755	0.00173397945143601
PF3D7_0731100	345.877520375621	1.31695864234951	0.254339380408212	5.17795805052213	2.24327654652561e-07	3.61310711855295e-06
PF3D7_0824100	70.1465877330224	1.31703421689155	0.40401559846389	3.25985982199464	0.00111467290155275	0.00656659444727963
PF3D7_1245800	146.403678357426	1.32215957431268	0.306499423803407	4.31374244657874	1.6051393166402e-05	0.000168694653581019
PF3D7_1362000	208.645329492968	1.32262271349932	0.282719762529297	4.67821103720071	2.8938862419967e-06	3.64100590336538e-05
PF3D7_1472900	252.037900152489	1.32316363533913	0.267186348222463	4.9522127314583	7.33743271473091e-07	1.04800689906628e-05
PF3D7_1016600	170.007869328599	1.32445516451599	0.283719041340933	4.66819272423963	3.03860802413504e-06	3.81252973635949e-05
PF3D7_1420900	215.001805004034	1.32781067750098	0.304026440886999	4.36741841803985	1.25723733487492e-05	0.000136285727327014
PF3D7_1351000	147.693165199986	1.33196134095452	0.334260547609318	3.98479973326469	6.75370601159033e-05	0.000596796356121465
PF3D7_0818600	120.218108342212	1.33470883528562	0.390455872407214	3.41833464318761	0.000630055889540672	0.00409401123074926
PF3D7_1324400	107.439910462365	1.33796949865664	0.341179938768321	3.92159487303618	8.79648006365712e-05	0.000746796494376273
PF3D7_0314400	200.830957553954	1.34518210577175	0.296443142815056	4.53774067093527	5.68601218395316e-06	6.57146751641609e-05
PF3D7_1213900	177.268651309522	1.34791660290884	0.28125975682374	4.79242611218481	1.64776465129867e-06	2.15681471072005e-05
PF3D7_1457100	153.064396788995	1.34899889126288	0.299195494034834	4.5087540359342	6.52094554037252e-06	7.47932693039697e-05
PF3D7_1025000	543.297400322888	1.3525551499972	0.214263221654408	6.31258663784484	2.74409745774747e-10	7.88841180575253e-09
PF3D7_0931100	335.520716882886	1.3525617926349	0.247071299033108	5.47437844026415	4.39049899638877e-08	8.0409864683862e-07
PF3D7_1344100	106.735867204559	1.35773981473465	0.33112842604917	4.10034206647375	4.1253989787932e-05	0.000388746102939392
PF3D7_1211300	184.848731408799	1.36014493747364	0.27872215476034	4.87993119399915	1.06122858176155e-06	1.46507605421306e-05
PF3D7_1016000	60.0286853748296	1.36757347941832	0.416870846759957	3.28056876619583	0.00103598006925723	0.0062241024795851
PF3D7_1321900	378.474187016849	1.37009958261536	0.228742343058035	5.98970686536925	2.10219588048607e-09	5.05194375088241e-08
PF3D7_1343700	272.004300575327	1.37076595931447	0.291471743499555	4.70291199708203	2.56476984841618e-06	3.2722428796366e-05
PF3D7_1217200	359.271810328153	1.38295785217278	0.234406731883645	5.89982139616727	3.63895271534723e-09	8.26406161655357e-08
PF3D7_0823300	828.679007405787	1.39932761011209	0.226284846196293	6.18392098999962	6.25286724113825e-10	1.68050432007396e-08
PF3D7_1402800	318.706613372024	1.41763520310103	0.237902849046708	5.95888283297819	2.53968097458684e-09	5.91550307003765e-08
PF3D7_1417600	268.373422538737	1.4279506396896	0.263344832359526	5.42236058667033	5.88170834140265e-08	1.05591775836565e-06
PF3D7_1409100	588.622211503098	1.42965804198821	0.211329648855631	6.76506136138465	1.33252711536404e-11	4.84187052638679e-10
PF3D7_0623800	287.185389649376	1.431562119568	0.253787934893078	5.64078083605951	1.69280720241843e-08	3.37225013744934e-07
PF3D7_1433300	191.263335245561	1.43191535051009	0.295371478466755	4.84784569567457	1.24809417670565e-06	1.68214948088934e-05
PF3D7_0602100	250.885856626813	1.43674887262042	0.293252480057363	4.89935796055118	9.61503302500342e-07	1.34373784614048e-05
PF3D7_1119200	78.1081371463278	1.43887397252035	0.377868059265582	3.80787403761229	0.000140166634443995	0.00112083953106448
PF3D7_1302000	274.064038330918	1.43992189462782	0.281895872827905	5.10799211135268	3.2560024133798e-07	5.08204912768765e-06
PF3D7_0531600	134.685192736305	1.44213350271389	0.411184925256225	3.5072625821952	0.000452742155462863	0.0030600518900481
PF3D7_0402000	1021.08976315143	1.45131538166574	0.249328543494794	5.82089543909779	5.85331809748608e-09	1.25404579239537e-07
PF3D7_0420300	270.407999954783	1.45599214576238	0.287356032573754	5.06685776777167	4.04436243513847e-07	6.16425979208019e-06
PF3D7_1301700	241.32904611564	1.45743056831194	0.259898961178839	5.60768139165077	2.05055058615304e-08	4.04939163578571e-07
PF3D7_1035500	131.578302819975	1.45754334077103	0.348144530806343	4.18660415947133	2.83159020718743e-05	0.000279588754805332
PF3D7_0607300	117.914237618028	1.45791810301356	0.321066682564948	4.54085765413743	5.60258499106944e-06	6.49156658914219e-05
PF3D7_1328500	366.418293079996	1.45931679351333	0.230636225097203	6.32735292514561	2.49402492176573e-10	7.21519821315919e-09
PF3D7_0711400	305.571608384212	1.47697908424979	0.278249078712933	5.30811850692082	1.10762622261445e-07	1.90562056936169e-06
PF3D7_0507500	151.429277232897	1.47941563666311	0.345143540835007	4.28637787363471	1.81609968299759e-05	0.000186622732130657
PF3D7_1372400	206.053347202171	1.4820074581274	0.269711545741905	5.49478686220418	3.91182573826795e-08	7.19332490008625e-07
PF3D7_0605900	141.652331843705	1.48591632991407	0.310106346231433	4.79163470200359	1.65427897358745e-06	2.15911928104431e-05
PF3D7_1102800	652.305182298164	1.48676275432826	0.216511024144917	6.86691479198366	6.56052279158362e-12	2.66052629637257e-10
PF3D7_1240900	136.104033899176	1.49682454983055	0.39556553838293	3.78401150906512	0.00015432068238856	0.00121057778827088
PF3D7_1401600	368.979209597114	1.49816302068418	0.272348303638355	5.50090821448096	3.77839876966177e-08	6.97621431374136e-07
PF3D7_1221000	218.022296082288	1.4993112290318	0.29119970826251	5.14873877442283	2.62243800788374e-07	4.1793380462484e-06
PF3D7_0503500	43.7974208188031	1.50221655824912	0.481732380503697	3.11836326359961	0.00181858504728974	0.0097636090836761
PF3D7_1026000	537.280816920199	1.51460490004148	0.217025607249556	6.97892253009504	2.9745243221947e-12	1.27455561051022e-10
PF3D7_0617800	1076.60159346081	1.52221081765495	0.214789285748074	7.08699604057694	1.37054302497524e-12	6.16337269251242e-11
PF3D7_0606000	251.976825668744	1.52393874044585	0.26554867941402	5.73883004731444	9.53328276467029e-09	1.95928372475712e-07
PF3D7_1476400	631.841058468513	1.53144470038042	0.212744980741224	7.19849979559902	6.08786374596046e-13	2.88032053480754e-11
PF3D7_0214800	99.4044636359432	1.5429900729944	0.348967628916317	4.42158511316936	9.79794544577017e-06	0.0001085421175968
PF3D7_0309300	445.476998769435	1.54647588682376	0.227990755993153	6.78306398909528	1.17653492909933e-11	4.34457044550339e-10
PF3D7_1001900	144.59135793696	1.55073087047353	0.300214666612291	5.16540676700583	2.39916594202516e-07	3.83697595375996e-06
PF3D7_0831200	128.790797339047	1.55358573449804	0.322368756881991	4.81928133955846	1.4407626295371e-06	1.92468937157574e-05
PF3D7_1317200	139.486392214267	1.55559265914137	0.357227145304056	4.35463172267415	1.33290812579796e-05	0.000143461343776643
PF3D7_0708500	299.441901598476	1.55583112313659	0.264333837117728	5.8858568395981	3.95996985310825e-09	8.86018870582151e-08
PF3D7_1347700	421.771456010938	1.55769593364081	0.234337879841061	6.64722209954837	2.98676176798426e-11	1.04352861155266e-09
PF3D7_1354800	68.5347528342766	1.56898228161938	0.411216029173124	3.81546965660435	0.000135924158934013	0.00109075535314185
PF3D7_1125700	141.109797828357	1.57095680349592	0.302563920874798	5.19214848536416	2.07881103229454e-07	3.37212846738636e-06
PF3D7_0924000	169.542218540845	1.57559500341896	0.294484211234495	5.35035476711629	8.7781975853624e-08	1.53940437964155e-06
PF3D7_1461400	75.707241463155	1.57680446295861	0.394633057333396	3.99562184073822	6.45246613013038e-05	0.000575778018920475
PF3D7_0321100	86.138677763693	1.57838121297831	0.368223221972104	4.28647928429099	1.81527121574022e-05	0.000186622732130657
PF3D7_0524900	261.846514983923	1.58165351886139	0.266860499823242	5.92689258960775	3.08720760786266e-09	7.154131099445e-08
PF3D7_1028700	671.018447483764	1.58458272360383	0.2256370810792	7.02270529305257	2.17612912081699e-12	9.50382544879882e-11
PF3D7_0801900	214.945793994854	1.60816200549658	0.269353575993539	5.97044980585354	2.36600367858154e-09	5.59707745214445e-08
PF3D7_0822900	79.3289692014806	1.61051685778085	0.385116325024603	4.18189713894356	2.89086758391118e-05	0.000284206072859839
PF3D7_0113000	3004.61748312223	1.61145795334951	0.203761172963557	7.90856241114063	2.603781012711e-15	1.73917255290196e-13
PF3D7_0206300	182.838688128816	1.61297425779348	0.314554111255786	5.12781171847999	2.93129376973288e-07	4.60689837443831e-06
PF3D7_0723700	80.3938710565394	1.61425317476631	0.376206531202219	4.29086961783398	1.7797479089866e-05	0.000183718522786754
PF3D7_0903600	91.1072065504229	1.61943580951513	0.379670289059151	4.2653740789889	1.99567544896151e-05	0.000204152204711333
PF3D7_0809900	147.161261658362	1.62386839668126	0.300392742365313	5.40581767686799	6.45133960348741e-08	1.15362143618267e-06
PF3D7_1440200	51.8895324630003	1.62908121319106	0.456089573117709	3.57184489453484	0.000354475337351051	0.0025117425620101
PF3D7_1027000	46.8503948203564	1.63142254176533	0.481748904866866	3.38645822602582	0.000708010547743706	0.00450851259220079
PF3D7_1419600	63.5893667297776	1.63595809885025	0.409807256091341	3.9920183806741	6.55132933994241e-05	0.000582311895538521
PF3D7_1038900	79.5224222760007	1.64550547486582	0.382449976291167	4.30253778761662	1.6885286166051e-05	0.000175098104489049
PF3D7_0625000	56.393037121804	1.6486471279811	0.519447585648441	3.17384693572701	0.00150432998987286	0.00838364026257981
PF3D7_0406500	729.313710453997	1.65039272088709	0.222593752795816	7.41437124877886	1.22203160019165e-13	6.45403200938428e-12
PF3D7_0920000	42.0669018781904	1.65207113014628	0.488788043640185	3.37993359625308	0.000725033445768967	0.00458011392306349
PF3D7_0627600	46.2627772620054	1.65601276329402	0.489737240696119	3.38143115467417	0.000721092998244888	0.00456156601396696
PF3D7_0623400	61.2490042667637	1.65810952004496	0.419397089684513	3.95355514100552	7.69985089295269e-05	0.000669975531720136
PF3D7_1034200	53.7237251221559	1.66026242378797	0.50691664743104	3.27521779409272	0.00105580542318297	0.00629086985205601
PF3D7_1466100	95.2500921521487	1.66308302994942	0.350494454398825	4.74496246396243	2.08545003505785e-06	2.69094149410022e-05
PF3D7_1450500	53.9323518462101	1.66348933997352	0.439836387973317	3.78206393436105	0.000155533399859404	0.0012158910536341
PF3D7_0301700	628.23357485156	1.67072125490471	0.216329555179058	7.72303744406	1.13589787358177e-14	6.63772499753723e-13
PF3D7_0215000	339.36212905142	1.67360626538731	0.244837439762382	6.83558146585576	8.1673069366541e-12	3.28282372621973e-10
PF3D7_0602000	53.347583034882	1.67738047618104	0.445205947918924	3.76765064353208	0.000164791099410219	0.00127786584223168
PF3D7_1207100	626.910002570205	1.68707638309134	0.240738178072569	7.0079303440719	2.41869160245533e-12	1.04625688174782e-10
PF3D7_0829400	245.789773231105	1.69242018581492	0.262858196402433	6.43852924876593	1.20636716230969e-10	3.80149959445874e-09
PF3D7_1343800	51.839391427934	1.69397100724303	0.509193506995697	3.32677260014109	0.00087858038494045	0.00541453474681075
PF3D7_1219000	242.318288526027	1.69455117555744	0.284112681360843	5.96436303878055	2.45590164213021e-09	5.7796400303396e-08
PF3D7_1371800	375.918959682524	1.6973570081931	0.281812109887236	6.02300947561224	1.71203415885817e-09	4.20327521596421e-08
PF3D7_0819500	98.5365386080832	1.70185699867152	0.371952345076887	4.57547054400134	4.75150819823657e-06	5.63481729409674e-05
PF3D7_0609700	126.85745729291	1.7084063001209	0.326869686517135	5.22656694881783	1.72686309600082e-07	2.86255919052398e-06
PF3D7_1127000	177.223920162136	1.71111159652782	0.352724463597543	4.85112821230397	1.22761153360592e-06	1.66442136884719e-05
PF3D7_0830600	73.9769726221473	1.71251276952296	0.403679918942349	4.24225404624978	2.21285995207723e-05	0.000224850333385565
PF3D7_1149400	265.745552488105	1.71255359417672	0.300854844397363	5.69229190112298	1.25345322544438e-08	2.53030424443039e-07
PF3D7_0622900	128.637415878569	1.71519394152027	0.344080099345682	4.98486818848855	6.20040679283124e-07	8.9975232118337e-06
PF3D7_1017500	63.1224860983981	1.72078346819044	0.42560700397653	4.043127702582	5.27428750355361e-05	0.00047911627682281
PF3D7_1351700	165.871100987074	1.73719718038915	0.300205473701143	5.78669388992736	7.17852193963225e-09	1.50948364119489e-07
PF3D7_0831500	564.704028597296	1.73729896191501	0.220584094330188	7.87590314338117	3.38290232199397e-15	2.1950203352138e-13
PF3D7_1436600	223.416042548778	1.73976023196044	0.2838360529827	6.12945471048554	8.81807713880575e-10	2.31512753551767e-08
PF3D7_1466200	136.621900800794	1.78222560710936	0.344027377657619	5.18047609828035	2.21320286951829e-07	3.57735495848828e-06
PF3D7_1409800	63.3301076148738	1.78735054533573	0.414693384253457	4.31005319400832	1.63215281188152e-05	0.000170419266013009
PF3D7_1355600	51.9163864361349	1.78812296668185	0.457685324479541	3.90688289757863	9.34944359715213e-05	0.000784938499413401
PF3D7_1427100	119.094970191002	1.79063521945723	0.348045052590475	5.14483744598481	2.67752555347496e-07	4.25221016219695e-06
PF3D7_0729900	62.3359898785215	1.79795452102844	0.435755672978338	4.12606107624402	3.69029301172538e-05	0.000352869702300141
PF3D7_1146000	181.655972367655	1.80876097010685	0.283739086643893	6.37473318005333	1.83281758911734e-10	5.5497716598473e-09
PF3D7_1476200	178.215579742419	1.80972399252184	0.289747323109225	6.24586958423646	4.21448722868662e-10	1.18161734522806e-08
PF3D7_1253100	42.5802206408126	1.82126057999916	0.491293828836635	3.70706993066009	0.000209671060433207	0.00158985969363543
PF3D7_0814500	42.5042634392849	1.8230655932221	0.507215397163415	3.59426311467974	0.000325310965073508	0.002337915195196
PF3D7_1319600	35.9021114275887	1.82830542822364	0.554335876483564	3.29819069229564	0.000973100241621405	0.00588524806583811
PF3D7_1026600	109.532373464156	1.84581082363517	0.349542880628352	5.28064202113648	1.28731993302946e-07	2.18989031304113e-06
PF3D7_0702000	31.4639322450447	1.84776747043555	0.567375660838902	3.25669146206149	0.00112718882803164	0.00659754079499965
PF3D7_1476800	116.091578730423	1.85848830869841	0.336830341237894	5.51757986489055	3.43699903321383e-08	6.37177535055396e-07
PF3D7_1240100	49.4634412124919	1.86787648693153	0.483595689313481	3.86247546909112	0.000112243839222809	0.000920237396660648
PF3D7_0522100	76.9261846479898	1.87577979509938	0.393217182645699	4.7703403561322	1.83914896822474e-06	2.38668988962194e-05
PF3D7_0824000	44.0047581528062	1.88713079162959	0.511133220750708	3.69205270762471	0.000222451347379222	0.00167557880563255
PF3D7_1128600	40.7039655875442	1.88787205400867	0.551608854354483	3.42248323083563	0.000620519252601318	0.00403782012222806
PF3D7_0625400	84.945732911419	1.88966243532245	0.376998783353853	5.01238337830074	5.37599582361567e-07	7.92784838664362e-06
PF3D7_0805200	56.1250221879413	1.8922422256838	0.465260529242134	4.06705943606711	4.76101031355138e-05	0.000439522537482731
PF3D7_0909700	107.758854060161	1.8954428019018	0.339949761607232	5.57565562905657	2.46599330599265e-08	4.7661879131143e-07
PF3D7_0113300	174.88922949738	1.90513131251563	0.300431680133856	6.34131297893354	2.27815193278422e-10	6.63292697352944e-09
PF3D7_1122800	87.2847196673336	1.91533594458473	0.381450053420157	5.02119721156532	5.13504025779988e-07	7.62201073559707e-06
PF3D7_1337800	53.2527061214725	1.9169255309133	0.457621858939331	4.18888541591155	2.80327891177309e-05	0.000278002026578021
PF3D7_1451000	101.934431889953	1.91733800242054	0.347330996005727	5.52020414091958	3.38606056320086e-08	6.30306847461405e-07
PF3D7_0731500	185.585787342461	1.91974091227356	0.297299325996021	6.45726627815917	1.06611218907208e-10	3.41005743856717e-09
PF3D7_0408600	213.041902913147	1.93655369026816	0.278532499265388	6.95270280981825	3.58353107137077e-12	1.52115870338e-10
PF3D7_0102700	40.545227394372	1.93738491714895	0.513846737203612	3.77035558830699	0.000163015110847873	0.001269388413463
PF3D7_0212600	164.290049085107	1.94148198083414	0.319070638297966	6.08480301161736	1.16634622036728e-09	2.97614861399336e-08
PF3D7_1116800	701.201410539812	1.95158688776161	0.211877576035977	9.21091756982453	3.23348888240523e-20	3.67162662597113e-18
PF3D7_1125800	137.274328499837	1.95650821020791	0.335559511571131	5.83058486718882	5.52334386360409e-09	1.1890293625557e-07
PF3D7_1036000	73.9152814276292	1.97557017853923	0.399670260187209	4.94300020625468	7.69294024531878e-07	1.09191670606993e-05
PF3D7_1209400	183.153385465055	1.97791574583926	0.286563499995528	6.9021900760918	5.12068537384858e-12	2.09532909621804e-10
PF3D7_1218500	278.674904523138	1.97923181973971	0.252719660417689	7.8317287086746	4.81207006812921e-15	3.03561420131151e-13
PF3D7_1342600	554.353134172137	1.99576330083536	0.260237429017803	7.66900944405975	1.7332967630083e-14	9.719301108128e-13
PF3D7_1123100	460.296811319313	2.0101561533827	0.243351005552539	8.26031578878645	1.45287578743488e-16	1.13775203905677e-14
PF3D7_0423700	96.1502475209227	2.01180577600303	0.391714191976488	5.13590218891987	2.80793679569743e-07	4.42835032154782e-06
PF3D7_0203100	24.4764576532948	2.02510810158963	0.638771376116396	3.17031754600822	0.00152272428796284	0.0084519756964007
PF3D7_0410000	186.38596903559	2.03108629216865	0.31550258944073	6.43762162386374	1.21360070716979e-10	3.80149959445874e-09
PF3D7_1404800	146.689276720272	2.03532627080323	0.356341096473782	5.71173600503578	1.11829473669659e-08	2.28797058291708e-07
PF3D7_0828800	72.5575318723895	2.04226405873633	0.41863264586619	4.87841566801532	1.06941369680178e-06	1.47190212450718e-05
PF3D7_0818100	84.4172064163951	2.04674130920562	0.405129383157002	5.05206828805215	4.37051377254521e-07	6.57313693870872e-06
PF3D7_0202500	220.428254142511	2.05896982370904	0.279723352564282	7.36073625900034	1.82898613717652e-13	9.54856900581121e-12
